feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,category_1,category_2,target
0.4967141530112327,1.1465087372251352,-0.6485206725100179,0.8330046694770674,0.784919779304796,-2.209436746327222,-1.3001045201784573,-2.2422405805486845,Above Average,Region C,1
-0.13826430117118466,-0.06184606186028027,,0.40376769703904214,0.7046742194954407,-2.498565114394006,-1.3392270417485124,-1.9422982068875396,Below Average,Region A,0
0.6476885381006925,1.395115058628494,-0.7641258928268811,1.7082660799040026,-0.25002937412723325,1.956258915599644,1.1902380248661366,1.5035594260882719,High,Region C,1
1.5230298564080254,2.6575601746236965,-2.461653292153637,2.649051034771259,0.8822013813101157,3.445638150883715,2.120912758004243,3.4090354791557127,High,Region B,1
-0.23415337472333597,-0.4993912359522239,0.5760965733185425,-0.44165630105234255,0.6106010173187437,0.21142503906678964,0.9357594270081271,-0.40146270976159704,Below Average,Region C,0
-0.23413695694918055,-0.6994154288817441,0.26897199280955436,-0.7027746358154815,0.7022826384818066,-0.3323830135221774,0.45395769766235805,-0.826721088777374,Below Average,Region A,0
1.5792128155073915,3.117904476431168,-2.885133360949986,3.3127081801005835,0.8647075886499744,2.0452831550678288,1.5315467399860694,1.7718514671480854,High,Region A,1
0.7674347291529088,1.7308703055325965,-1.4458769658736443,1.4110696421503186,0.8740025312281618,0.674729998295598,0.812931193364238,1.489837947054136,High,Region A,1
-0.4694743859349521,-0.8779186046949097,0.5750871662962428,-0.5329167113474524,-0.5198700734800183,,-3.002924762113133,-4.779959944959525,Below Average,Region A,0
0.5425600435859647,1.314738260451416,-0.4033833582543737,1.4561645956077411,-0.7446245764456663,1.9873446889239246,0.43196587031265676,3.3093862271698464,High,Region C,1
-0.46341769281246226,-0.8584846014822166,0.9654696283774609,-0.9637071366380373,0.3817498871426306,-2.6738085264166243,-1.0211462828977018,-2.1963587840461747,Below Average,Region B,0
-0.46572975357025687,-1.1911246950742942,1.1857530540520278,-1.3862359076777109,0.1264279132742847,-0.023440667225590208,-0.0520321047931812,0.46759807306135936,Below Average,Region B,0
0.24196227156603412,-0.020244858182478676,,0.31620751852424467,-0.3451469887361358,-0.8829728296307078,-0.4735757813760516,-1.42993135580918,Above Average,Region B,0
-1.913280244657798,-3.7967987369796776,2.709495125609422,-3.85699326343972,0.3688990135540313,-1.2813171522746736,-0.14743755697628058,-1.3580634423395865,Low,Region B,0
-1.7249178325130328,-3.492620958296299,2.5308306908419005,-3.772178196628234,-0.8760062453681565,0.09387510250961327,-0.44496249489189194,-0.4776256676137859,Low,Region B,0
-0.5622875292409727,-1.319964206358322,0.7200473165622975,-1.4737921131480514,-0.9055833670082332,1.7872550749911942,0.3113726919821227,1.632344250828451,Low,Region B,1
-1.0128311203344238,-2.3657876905991233,1.317793498911313,-2.0581058310434592,-0.2913788315964798,0.06264222602214058,-0.383260596556637,-0.1658649929137796,Low,Region A,0
0.3142473325952739,0.48154602249600587,-1.0238194116938484,-0.16267525800241023,-0.6123067531356783,2.819789520107259,1.3542071764879493,2.7988364656281557,Above Average,Region C,0
-0.9080240755212109,-1.854946448015377,1.3576117978767637,-1.997110010247566,0.4371121014751549,3.0680017563615154,1.9786070148749126,3.480766173261518,Low,Region A,0
-1.4123037013352915,-2.6914318379293047,1.732785873889604,-2.2631987700589993,0.8960436758163841,3.0497419425189074,2.6290165340954066,2.9187791254515743,Low,Region B,0
1.465648768921554,2.969023754156704,-2.2087247178426295,2.901737045315401,0.32325482736925104,-0.11169482562515289,0.15883787825461232,0.3100720876677066,High,Region B,1
-0.22577630048653566,-0.12993915153852553,0.9733956935986989,-0.02081245862738905,0.30956873425512765,-0.9564357378782041,-0.35242497661382294,-1.6893901992150493,Below Average,Region A,1
0.06752820468792384,-0.0720644018332312,-0.2540958359310983,0.3626431839816467,-0.9868088531608337,-0.06739504840940498,-0.3869042359513083,0.15673695428377,Above Average,Region A,0
-1.4247481862134568,-2.673284594015427,2.1955544810086054,-2.3163527326565587,0.024553943449260318,2.2506443448913203,1.0512126358666554,2.032785857936483,Low,Region B,0
-0.5443827245251827,-1.0793057004246198,1.088568602530559,-1.2553292096405886,0.6342026403503189,2.130726883677854,1.1168700634955298,2.2574692243822905,Low,Region A,0
0.11092258970986608,0.3607790042434491,-0.08229649697502704,0.3086215833619146,0.3082407306760353,-5.19041535675062,-2.4144531953725625,-4.758951537134996,Above Average,Region A,1
-1.1509935774223028,-2.3892901274977145,1.8142356225161431,-2.0273845668061092,-0.544435230702331,0.6116985479167371,0.17097515078472014,-0.10906221346077039,Low,Region A,0
0.37569801834567196,0.9657321114694619,-0.672267757624932,1.3415199063830214,0.6969504968544016,-4.736024899054046,-1.8623095046809817,-4.00147976276301,Above Average,Region A,1
-0.600638689918805,-1.1422324281685614,0.8313946423598377,-1.177452478294538,0.9287534484303646,-0.038136517534660054,0.578528423480178,-0.1349608533257527,Low,Region A,0
-0.2916937497932768,-0.7192764965701035,0.1495374680335667,-0.7406947574870743,-0.44201430499945915,-1.0580073610572502,-0.43084415049103164,-0.12704352976998168,Below Average,Region A,0
-0.6017066122293969,-1.2058180302414314,1.1563734210109176,-1.098744552427891,-0.5858113156683866,-1.6738396570112384,-0.9736695473422071,-1.6383335375461832,Low,Region C,1
1.8522781845089378,3.6566451972304557,-3.3008647737476355,4.203405473237373,-0.32294619069464825,1.6985112783006167,0.7689627157823302,2.3589552440968835,High,Region C,1
-0.013497224737933921,0.0708412206516909,0.31157233862156153,0.49786766891487344,-0.8736834322446578,-1.2945721868078344,-1.4638036217256842,-1.264695260334035,Below Average,Region B,1
-1.0577109289559004,-2.3513772077867023,1.1654568780102779,-2.074022526267095,0.7468653461737511,-0.01900929635679644,0.4376916276756966,0.11460500224917813,Low,Region A,0
0.822544912103189,1.6392194837832392,-0.9450351859317878,1.2077517733576826,0.8585989610649623,-1.864735704052227,-0.5543235628155806,-1.8066240874159827,High,Region B,1
